,mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_4,explode
9289,15,10,4968,4584,8,2,2344,472,8,4,536,1416,2,0,968,568,0.73,0.62,0.64,0.69,0
9290,15,9,3112,7992,18,14,12216,4136,13,7,1352,584,18,14,7992,4136,0.81,0.78,0.56,0.74,0
9291,10,4,5352,552,13,7,11064,4008,8,4,1672,3112,13,7,680,968,0.67,0.81,0.76,0.58,0
9292,15,11,12960,7992,15,10,10296,456,24,20,16416,10296,6,1,4776,1736,0.98,0.67,0.9,0.84,0
9293,15,12,10296,5736,15,12,8248,2600,19,17,2536,12960,3,0,2856,1064,0.84,0.72,0.93,0.81,0
9294,22,19,440,7992,18,14,11832,7736,7,2,840,376,25,20,17568,2344,0.71,0.86,0.57,0.74,0
9295,2,0,208,712,4,0,1992,536,25,20,24496,7992,8,2,4968,208,0.69,0.7,0.87,0.62,0
9296,4,0,2600,208,24,20,12576,7480,22,19,4136,7992,10,4,296,1352,0.61,0.8,0.74,0.61,0
9297,15,9,1416,1736,15,12,4008,7736,2,0,1736,256,10,4,5160,3112,0.59,0.86,0.65,0.81,0
9298,15,12,5544,4264,18,14,11832,8504,13,7,11064,3240,2,0,1256,600,0.75,0.9,0.79,0.73,0
9299,10,4,616,408,6,1,712,1064,13,8,9528,5160,18,14,2600,3368,0.55,0.69,0.82,0.62,0
9300,13,8,8760,2344,13,7,6712,5352,11,6,4584,3752,6,1,4584,456,0.73,0.83,0.75,0.7,0
9301,4,0,1288,152,2,0,1096,712,20,17,2344,8760,15,11,6968,6712,0.56,0.73,0.77,0.86,0
9302,19,17,696,10296,11,6,5160,4776,8,2,1256,2088,13,7,6456,4008,0.83,0.83,0.77,0.76,0
9303,13,8,7992,6456,25,20,19080,5992,15,9,14112,3496,15,10,4264,936,0.85,0.83,0.76,0.59,0
9304,20,18,10680,3624,13,8,3880,3368,15,11,9912,6200,8,2,6200,208,0.74,0.68,0.88,0.64,0
9305,15,10,4584,7992,15,12,14112,6200,4,0,1480,1256,11,6,5352,2216,0.88,0.88,0.79,0.73,0
9306,8,2,4968,776,15,10,9528,3112,7,2,224,776,19,17,9528,10680,0.7,0.73,0.64,0.91,0
9307,5,0,3496,904,15,12,4264,5992,18,14,11064,3880,19,17,12216,8248,0.79,0.81,0.77,0.89,0
9308,13,8,1608,120,5,0,3880,88,26,20,1192,10680,25,20,18336,4008,0.51,0.59,0.77,0.77,0
9309,15,11,5992,6712,11,6,504,392,2,0,1320,1032,8,4,1384,2216,0.84,0.53,0.78,0.7,0
9310,13,8,8760,2984,8,2,4264,1864,4,0,56,16,18,14,8760,2536,0.73,0.8,0.48,0.71,0
9311,24,20,13536,15264,8,2,2088,1672,3,0,176,1096,13,8,3240,120,0.97,0.73,0.73,0.55,0
9312,19,17,336,11832,13,7,9912,3368,2,0,520,376,15,11,1128,5992,0.85,0.78,0.62,0.78,0
9313,13,7,2024,3368,4,0,2408,776,20,18,5160,5544,2,0,1544,904,0.69,0.75,0.73,0.75,0
9314,3,0,504,840,6,1,5160,1736,15,10,12960,1864,15,11,8504,6200,0.7,0.84,0.73,0.85,0
9315,18,14,16416,488,15,11,3112,7224,13,8,5992,6968,20,17,19080,4584,0.74,0.84,0.87,0.85,0
9316,18,15,1928,13536,13,8,5544,4392,22,19,7480,2856,13,7,4968,3368,0.9,0.78,0.69,0.72,0
9317,2,0,424,776,24,20,19080,2344,15,9,9528,6200,8,2,2664,840,0.71,0.75,0.85,0.69,0
9318,10,4,6712,2728,18,14,13536,4584,20,18,7480,13536,24,20,22920,8248,0.81,0.79,0.97,0.89,0
9319,20,18,11064,10680,13,8,904,3880,2,0,616,288,10,4,5736,2472,0.91,0.68,0.6,0.78,0
9320,7,2,5736,1256,15,9,5736,5736,20,18,9528,1608,2,0,424,1096,0.76,0.78,0.68,0.72,0
9321,13,8,11064,1544,6,1,1352,1224,5,0,968,1256,24,20,14112,2792,0.71,0.72,0.74,0.72,0
9322,10,4,2216,2216,15,10,7736,4776,18,14,10680,2856,5,0,504,424,0.7,0.8,0.72,0.62,0
9323,13,8,6456,5992,5,0,3752,32,18,15,968,4008,6,1,4776,144,0.82,0.59,0.64,0.62,0
9324,6,1,2088,1608,26,20,19080,1992,15,9,14112,1864,15,10,6968,1416,0.78,0.75,0.71,0.66,0
9325,15,11,4264,3496,6,1,2216,376,13,8,6200,968,18,15,6200,1736,0.68,0.61,0.64,0.66,0
9326,5,0,4136,1032,6,1,4264,1608,15,10,11064,4008,15,11,7736,6712,0.81,0.83,0.8,0.88,0
9327,5,0,3496,712,15,10,7224,5160,10,4,4584,2600,24,20,3240,1544,0.75,0.79,0.75,0.6,0
9328,4,0,56,1320,4,0,3112,16,4,0,552,1224,2,0,424,120,0.71,0.56,0.75,0.52,0
9329,13,8,6200,968,19,17,696,13536,20,18,8760,10296,11,6,144,2472,0.65,0.9,0.9,0.65,0
9330,5,0,1928,776,20,17,376,10680,26,20,21384,9912,24,20,11832,7480,0.73,0.83,0.94,0.79,0
9331,18,14,6456,4392,13,7,4968,3624,7,2,2664,1800,4,0,488,744,0.7,0.75,0.75,0.68,0
9332,13,7,9912,3240,13,7,2472,5736,24,20,19848,9528,5,0,1128,456,0.76,0.81,0.89,0.67,0
9333,26,20,10296,11064,15,12,10680,3880,15,10,1416,2536,8,2,6200,1992,0.88,0.79,0.62,0.82,0
9334,13,8,8760,5992,15,9,1128,5160,8,2,4584,1864,15,11,1736,8504,0.86,0.72,0.82,0.89,0
9335,18,14,15264,1800,5,0,2344,1256,3,0,1096,488,15,9,6456,6968,0.73,0.77,0.67,0.86,0
9336,13,7,8760,3624,15,9,552,5736,15,10,5992,3624,15,10,552,5160,0.77,0.74,0.72,0.75,0
9337,8,2,1256,616,22,19,20616,3624,2,0,32,616,7,2,1800,1544,0.6,0.79,0.65,0.73,0
9338,15,10,3752,4584,8,2,6456,1320,18,15,5544,7992,15,9,7480,1096,0.72,0.79,0.81,0.65,0
9339,4,0,2664,328,5,0,2024,1032,5,0,1672,376,15,12,11064,7480,0.67,0.75,0.64,0.9,0
9340,6,1,4136,256,15,12,4008,6968,26,20,16992,13536,11,6,4392,2408,0.65,0.82,1.0,0.7,0
9341,8,4,256,1736,18,15,3240,9144,13,8,6712,5992,22,19,21384,336,0.67,0.82,0.85,0.74,0
9342,13,8,6712,1256,13,7,4392,224,2,0,2216,840,2,0,1928,648,0.66,0.57,0.77,0.72,0
9343,11,6,7480,3240,13,8,9912,5736,15,11,2600,680,20,18,15840,968,0.8,0.86,0.58,0.73,0
9344,3,0,968,456,18,14,328,3624,18,14,10680,9144,11,6,1736,4392,0.67,0.62,0.92,0.78,0
9345,6,1,2600,1352,15,12,7224,9144,8,2,256,256,15,9,3752,4264,0.75,0.92,0.53,0.69,0
9346,15,11,8248,3496,15,9,12216,4136,19,17,7480,9912,25,20,28336,776,0.73,0.78,0.87,0.79,0
9347,13,7,6712,1480,13,8,11064,4968,13,8,7480,1384,4,0,1128,840,0.67,0.84,0.68,0.73,0
9348,6,1,1480,1672,24,20,19080,7480,4,0,3624,1224,18,14,3624,2024,0.78,0.84,0.82,0.61,0
9349,4,0,2984,208,26,20,15264,7224,3,0,2280,968,26,20,2984,5544,0.63,0.81,0.76,0.68,0
9350,15,11,11064,5352,8,4,4264,1864,18,14,4264,3368,15,9,7224,6968,0.86,0.74,0.68,0.86,0
9351,4,0,208,152,11,6,4584,176,13,7,7736,840,19,17,3624,13536,0.53,0.57,0.67,0.93,0
9352,3,0,744,288,15,11,1416,1928,22,19,440,10296,8,4,1096,3624,0.6,0.62,0.77,0.76,0
9353,19,17,2856,12576,3,0,1608,776,13,8,10680,6712,15,11,256,8760,0.91,0.75,0.91,0.85,0
9354,5,0,328,1160,18,14,13536,1800,19,17,13536,3112,8,2,6200,1480,0.72,0.72,0.76,0.78,0
9355,5,0,3752,744,13,8,2728,6968,10,4,6968,2728,2,0,1800,1032,0.76,0.81,0.8,0.77,0
9356,18,14,4968,9912,22,19,4584,17568,15,10,256,5736,8,4,2536,1736,0.91,0.99,0.75,0.7,0
9357,20,18,4008,15840,8,4,6200,1864,13,7,5352,1096,15,12,6200,3880,0.97,0.77,0.65,0.74,0
9358,20,17,5160,11832,24,20,8504,4392,15,10,11064,2216,26,20,16992,4776,0.91,0.71,0.73,0.79,0
9359,20,17,1160,9144,13,7,2728,5736,15,12,8760,376,13,7,3624,4008,0.78,0.8,0.66,0.74,0
9360,13,8,6968,6200,24,20,6456,12960,11,6,6200,2408,18,14,2600,9528,0.87,0.88,0.74,0.87,0
9361,20,18,4008,12216,15,9,14112,4392,18,14,16416,1000,3,0,208,1224,0.89,0.8,0.73,0.73,0
9362,26,20,5992,1544,20,18,1992,7224,13,7,2472,3368,6,1,2472,1736,0.65,0.73,0.69,0.77,0
9363,4,0,2664,392,6,1,3496,328,18,14,9912,488,26,20,1192,9528,0.68,0.63,0.65,0.76,0
9364,20,18,11448,4264,24,20,11832,8760,2,0,568,424,19,17,13536,2472,0.75,0.81,0.63,0.72,0
9365,15,11,5160,1544,20,18,6712,4968,19,17,2856,3112,18,15,15840,4264,0.63,0.73,0.64,0.8,0
9366,8,2,1384,744,2,0,1192,1288,10,4,4392,2280,11,6,4264,3880,0.64,0.78,0.72,0.77,0
9367,2,0,648,1224,8,4,5544,1736,22,19,8248,14688,7,2,5544,1384,0.76,0.76,0.95,0.79,0
9368,3,0,808,208,5,0,2344,256,22,19,10296,696,13,8,9912,3368,0.56,0.61,0.64,0.75,0
9369,18,14,7992,5352,22,19,3752,10296,24,20,8504,10296,18,14,8504,9912,0.76,0.82,0.82,0.9,0
9370,8,4,4008,2792,8,4,1928,2472,15,11,3752,2088,15,10,2600,2984,0.78,0.73,0.66,0.65,0
9371,13,8,4968,3624,4,0,2216,712,26,20,22920,1160,18,15,1928,7224,0.7,0.73,0.75,0.73,0
9372,10,4,1864,1352,18,15,7224,4584,18,15,14112,8248,8,4,2344,1192,0.64,0.74,0.93,0.67,0
9373,3,0,1544,648,15,11,9912,3880,18,14,15840,10296,3,0,208,208,0.74,0.78,0.98,0.55,0
9374,13,8,208,3240,15,10,12216,6712,15,12,5992,6200,2,0,1192,120,0.65,0.89,0.82,0.57,0
9375,11,6,5736,600,24,20,21384,4392,13,7,2984,1608,24,20,4264,17568,0.64,0.81,0.61,0.96,0
9376,2,0,2152,1032,13,8,2280,2216,22,19,12960,13536,8,4,4264,3112,0.81,0.65,0.99,0.8,0
9377,18,15,3240,9912,20,17,376,3624,19,17,17568,1224,15,12,5736,2792,0.85,0.62,0.73,0.68,0
9378,18,14,14688,2856,18,14,2600,6456,15,10,1736,7480,7,2,5992,1384,0.77,0.74,0.84,0.79,0
9379,19,17,4776,7224,20,17,12216,11832,13,7,11064,3624,8,2,1544,936,0.76,0.99,0.8,0.66,0
9380,4,0,2216,208,15,9,840,2024,26,20,28336,5544,10,4,7224,1800,0.61,0.59,0.86,0.75,0
9381,15,10,4264,1544,13,7,6712,584,26,20,2984,10680,15,12,7736,9912,0.64,0.65,0.79,0.93,0
9382,10,4,2024,2984,8,4,4968,2792,18,14,9528,4968,15,9,9912,5160,0.77,0.81,0.76,0.81,0
9383,19,17,15264,2152,8,2,3752,1192,10,4,6968,56,15,10,4264,2984,0.72,0.72,0.61,0.67,0
9384,2,0,1320,1256,10,4,7736,904,20,18,12960,12960,3,0,2856,968,0.77,0.71,0.99,0.78,0
9385,19,17,12960,7736,8,4,2344,840,18,15,15840,9144,5,0,1128,1256,0.88,0.65,0.98,0.76,0
9386,19,17,3240,15264,22,19,20616,11832,13,8,3240,256,20,18,3112,6712,0.94,0.99,0.57,0.74,0
9387,26,20,24496,1992,13,7,2472,4392,8,2,4968,840,13,8,3624,5736,0.78,0.73,0.71,0.82,0
9388,2,0,472,1256,7,2,2088,1992,15,12,3496,2216,20,17,19080,5736,0.75,0.78,0.66,0.85,0
9389,24,20,1064,5992,8,4,392,1288,26,20,10296,9144,6,1,2728,376,0.65,0.61,0.82,0.64,0
9390,6,1,4968,1416,13,8,3880,4392,13,8,11448,1256,15,11,3752,4968,0.8,0.73,0.7,0.76,0
9391,6,1,3880,1480,25,20,15840,8248,26,20,3624,14688,8,2,4584,2152,0.81,0.85,0.92,0.81,0
9392,26,20,7992,15264,10,4,5160,3624,15,12,8248,7736,3,0,256,152,0.97,0.83,0.93,0.53,0
9393,22,19,19080,2536,18,15,968,7480,20,18,11064,8760,3,0,1256,568,0.76,0.74,0.87,0.68,0
9394,15,11,11832,1384,24,20,19080,4776,11,6,8248,2472,8,4,2088,3496,0.71,0.8,0.75,0.78,0
9395,15,9,2280,3752,15,10,6968,456,3,0,392,1288,15,12,14112,3240,0.65,0.62,0.76,0.79,0
9396,24,20,4264,3112,11,6,3496,256,11,6,6200,4136,13,8,1608,392,0.63,0.57,0.8,0.54,0
9397,10,4,4392,2728,15,12,9144,9528,25,20,22152,8248,13,8,10680,5352,0.8,0.96,0.92,0.86,0
9398,15,12,8760,9912,7,2,5544,472,7,2,4968,648,24,20,5352,16416,0.98,0.69,0.71,0.98,0
9399,13,8,4776,6712,15,12,7480,3496,13,8,440,5736,24,20,19080,5544,0.83,0.74,0.76,0.82,0
9400,4,0,2088,1352,3,0,2472,152,15,11,3112,1928,4,0,696,16,0.78,0.6,0.62,0.5,0
9401,5,0,3112,712,5,0,1128,808,13,7,4136,3368,11,6,2280,2984,0.75,0.7,0.7,0.7,0
9402,13,8,440,6200,20,17,7992,14688,6,1,1480,1288,19,17,4776,6968,0.78,1.0,0.75,0.76,0
9403,8,4,808,208,3,0,2856,568,18,14,7480,3624,20,18,16416,5544,0.53,0.73,0.71,0.82,0
9404,18,14,14688,6200,19,17,16416,10296,3,0,1416,16,10,4,5992,208,0.84,0.95,0.52,0.61,0
9405,7,2,840,32,8,2,4776,1000,10,4,2344,1288,8,4,2088,2984,0.5,0.73,0.66,0.75,0
9406,5,0,872,392,20,17,1160,600,2,0,1064,16,6,1,4264,568,0.61,0.54,0.52,0.69,0
9407,20,18,5544,16416,15,9,6200,4392,8,4,5992,1288,2,0,968,968,0.98,0.74,0.73,0.76,0
9408,8,4,4968,1736,24,20,15264,14688,15,9,5544,4584,19,17,696,1544,0.73,0.99,0.74,0.58,0
9409,13,8,5992,2536,18,15,15840,5992,15,9,2600,7992,19,17,7992,1800,0.69,0.83,0.82,0.68,0
9410,10,4,6968,1000,25,20,2280,15264,8,2,1672,72,22,19,22920,10296,0.7,0.9,0.52,0.94,0
9411,18,14,328,3112,15,10,1416,3752,8,4,536,2344,2,0,1160,288,0.61,0.67,0.69,0.62,0
9412,8,2,6968,296,8,2,968,1480,13,7,2024,1480,10,4,7224,1416,0.67,0.7,0.6,0.73,0
9413,18,14,10680,4392,15,12,4968,1384,18,14,2984,12216,8,4,3240,2984,0.75,0.65,0.94,0.79,0
9414,7,2,3752,1320,6,1,3880,680,25,20,1736,1992,4,0,696,16,0.72,0.72,0.59,0.5,0
9415,26,20,5544,1544,6,1,1224,1608,15,12,12216,4776,8,4,392,2216,0.61,0.76,0.82,0.69,0
9416,24,20,2664,2792,15,10,8760,6712,5,0,1128,840,20,18,17568,2280,0.62,0.9,0.7,0.76,0
9417,22,19,12960,6200,22,19,440,16416,15,9,1736,936,4,0,1480,1032,0.79,0.9,0.57,0.76,0
9418,20,17,10680,1544,8,4,6200,2152,6,1,328,24,13,7,3624,4584,0.68,0.77,0.48,0.74,0
9419,11,6,4584,5160,15,9,11064,2856,4,0,2408,152,5,0,3112,808,0.84,0.75,0.61,0.75,0
9420,22,19,5160,5160,8,2,6968,1800,8,2,4392,424,10,4,7224,2792,0.69,0.81,0.66,0.8,0
9421,11,6,328,392,7,2,1672,2024,20,18,15840,3624,15,12,11448,9528,0.53,0.78,0.78,1.0,0
9422,20,18,11832,2600,15,12,12216,6968,6,1,2088,1800,15,12,9528,2216,0.75,0.92,0.78,0.74,0
9423,8,4,6200,2728,3,0,616,1384,13,7,1352,328,26,20,15840,4776,0.79,0.74,0.55,0.78,0
9424,3,0,1608,456,7,2,2792,1288,15,12,11064,7480,8,2,1800,1384,0.69,0.73,0.92,0.71,0
9425,3,0,1480,288,8,4,392,1736,7,2,1928,1736,6,1,2728,1064,0.61,0.66,0.75,0.73,0
9426,18,14,8504,9144,18,15,13536,6968,18,15,14112,4264,7,2,712,936,0.9,0.88,0.8,0.67,0
9427,7,2,2984,1256,15,10,5736,5736,8,2,4392,472,18,15,12216,7736,0.74,0.83,0.67,0.89,0
9428,25,20,6968,6200,7,2,328,1416,15,12,12960,4392,15,9,1128,4008,0.74,0.7,0.8,0.67,0
9429,10,4,6200,776,11,6,7224,1352,10,4,7480,2856,6,1,2792,1416,0.67,0.7,0.84,0.78,0
9430,22,19,3752,6712,4,0,1608,1160,7,2,5544,776,20,18,1160,5160,0.71,0.74,0.72,0.66,0
9431,2,0,208,872,7,2,1096,296,15,9,1128,6968,20,17,3624,6200,0.72,0.54,0.8,0.73,0
9432,24,20,14112,1544,15,12,4968,6456,10,4,7992,1480,3,0,680,344,0.71,0.8,0.73,0.6,0
9433,19,17,1064,12960,2,0,872,504,15,12,11832,2408,20,17,16416,10680,0.87,0.69,0.75,0.99,0
9434,15,10,8504,4584,5,0,3752,88,2,0,296,616,13,8,8760,2216,0.78,0.59,0.68,0.7,0
9435,20,17,16416,4968,20,18,4392,632,25,20,21384,376,15,10,256,3368,0.81,0.58,0.73,0.64,0
9436,18,14,12216,7224,20,17,4008,5160,13,8,2280,3624,3,0,208,1352,0.87,0.74,0.69,0.74,0
9437,13,8,8248,6456,18,14,13536,4968,20,17,6712,4008,6,1,1736,1224,0.87,0.82,0.72,0.74,0
9438,22,19,7480,6712,25,20,19080,12216,13,8,8248,1928,3,0,1736,288,0.76,0.95,0.71,0.63,0
9439,3,0,2728,1320,20,18,1544,5544,5,0,1544,152,26,20,14688,9528,0.82,0.67,0.57,0.85,0
9440,6,1,392,1256,22,19,19848,336,6,1,600,936,20,17,18336,2728,0.7,0.72,0.68,0.79,0
9441,15,11,1416,7224,18,14,9528,4584,15,10,4008,2536,13,8,9912,1384,0.82,0.75,0.67,0.7,0
9442,18,14,1928,7224,18,14,5992,11448,15,12,11064,8248,6,1,1032,1736,0.77,0.96,0.96,0.79,0
9443,19,17,5160,1544,4,0,3496,1032,2,0,1256,1384,15,10,840,7480,0.66,0.8,0.79,0.8,0
9444,26,20,20616,12216,20,17,14112,4008,5,0,144,16,20,18,14688,9912,0.98,0.78,0.47,0.93,0
9445,7,2,104,968,13,8,2472,3880,10,4,4136,208,15,11,1992,4008,0.66,0.69,0.6,0.69,0
9446,5,0,4136,224,26,20,6712,18336,20,17,18336,8504,20,18,3112,9912,0.67,0.99,0.95,0.84,0
9447,2,0,1288,1384,15,9,4264,4136,11,6,5736,4264,19,17,7224,13536,0.8,0.71,0.83,0.98,0
9448,6,1,2600,1800,2,0,376,328,19,17,7992,8504,18,15,1928,2856,0.76,0.59,0.83,0.61,0
9449,15,9,11064,2024,18,15,9144,6968,3,0,1864,32,8,2,4008,1544,0.71,0.83,0.54,0.75,0
9450,25,20,24496,5544,11,6,7992,4776,26,20,22920,1544,8,2,6456,1288,0.85,0.85,0.76,0.78,0
9451,8,2,4264,616,10,4,6968,2984,8,4,4968,632,15,9,12216,616,0.68,0.82,0.66,0.66,0
9452,15,11,3496,2792,13,7,9912,584,24,20,12960,6712,15,9,5992,6968,0.65,0.67,0.78,0.84,0
9453,20,17,5992,4264,5,0,2088,488,7,2,328,1928,15,9,2856,136,0.7,0.68,0.73,0.54,0
9454,15,10,12216,6456,6,1,4136,1416,15,12,4584,2984,13,8,680,2792,0.9,0.8,0.68,0.64,0
9455,4,0,56,1128,20,17,15840,11064,3,0,1480,456,20,17,2792,7736,0.73,0.98,0.68,0.76,0
9456,18,14,9144,2280,18,15,968,9528,7,2,4968,2024,8,2,4968,2216,0.69,0.8,0.82,0.83,0
9457,18,14,13536,2536,10,4,6200,1992,22,19,20616,2152,20,17,17568,8504,0.74,0.76,0.75,0.94,0
9458,15,9,3496,4392,15,10,4968,616,5,0,600,744,13,8,3880,5352,0.72,0.61,0.69,0.78,0
9459,8,2,6200,872,26,20,584,12576,25,20,11448,5160,4,0,1800,488,0.72,0.83,0.75,0.67,0
9460,22,19,6456,14112,15,10,12576,4776,3,0,1928,504,18,15,1608,2280,0.92,0.83,0.72,0.59,0
9461,10,4,5544,3496,15,11,10680,6456,3,0,2408,224,3,0,2856,152,0.82,0.89,0.64,0.64,0
9462,25,20,11448,6200,18,15,16416,1416,2,0,472,256,4,0,1480,224,0.75,0.74,0.56,0.59,0
9463,8,2,2792,176,4,0,1288,176,15,12,8248,584,19,17,5160,14688,0.57,0.56,0.65,0.95,0
9464,20,17,3624,5736,18,15,1928,8504,2,0,2216,120,22,19,19848,4776,0.71,0.78,0.62,0.82,0
9465,4,0,552,568,3,0,2792,600,10,4,2024,776,15,11,5160,4264,0.65,0.76,0.61,0.72,0
9466,18,14,16416,3624,8,2,3496,776,2,0,1416,968,7,2,4776,744,0.77,0.68,0.78,0.7,0
9467,15,10,8760,2856,18,14,1608,5992,8,2,3112,648,18,14,328,11448,0.72,0.72,0.68,0.84,0
9468,19,17,1416,4584,15,9,10296,4776,4,0,120,1256,2,0,256,504,0.65,0.8,0.74,0.64,0
9469,15,11,5992,7992,18,15,16416,1128,26,20,8504,12960,5,0,144,152,0.92,0.74,0.92,0.53,0
9470,8,2,1544,872,18,14,11832,2024,15,11,9912,7736,26,20,23688,11832,0.66,0.74,0.95,0.99,0
9471,11,6,6712,2600,7,2,5352,968,18,15,1288,6200,7,2,5992,144,0.76,0.75,0.7,0.62,0
9472,3,0,2280,176,18,15,10296,5992,15,11,9912,6712,13,7,9912,5992,0.62,0.81,0.89,0.89,0
9473,13,7,440,3368,4,0,2408,224,24,20,5352,17568,13,7,9144,2344,0.66,0.62,0.98,0.73,0
9474,7,2,5736,744,6,1,4776,776,15,11,1128,4008,18,14,5160,11448,0.74,0.76,0.67,0.92,0
9475,7,2,3880,1480,5,0,3496,840,7,2,2984,776,13,7,9528,840,0.74,0.76,0.69,0.68,0
9476,26,20,21384,7480,6,1,328,24,15,9,2600,1544,13,8,5992,6456,0.87,0.47,0.6,0.84,0
9477,19,17,13536,7736,20,17,4776,8760,19,17,1800,1800,8,2,120,328,0.87,0.82,0.59,0.55,0
9478,2,0,840,936,4,0,1544,1384,2,0,696,808,26,20,23688,6200,0.73,0.77,0.71,0.84,0
9479,8,4,5736,552,20,18,8248,4584,20,17,4392,6456,18,14,12576,1256,0.67,0.72,0.73,0.71,0
9480,7,2,4776,616,5,0,3880,88,10,4,3368,3496,15,9,1736,3624,0.71,0.61,0.79,0.65,0
9481,4,0,1480,456,24,20,520,16992,7,2,6200,648,7,2,4776,840,0.66,0.91,0.72,0.73,0
9482,7,2,3496,1672,15,11,4008,680,24,20,11832,15264,20,17,3112,3112,0.78,0.59,0.97,0.64,0
9483,4,0,3368,328,10,4,4008,3496,18,14,1928,12216,18,14,11064,3368,0.69,0.81,0.9,0.73,0
9484,8,4,1384,2664,3,0,1736,1032,15,10,1128,2984,8,2,1544,176,0.73,0.77,0.64,0.55,0
9485,6,1,3752,1800,3,0,808,744,3,0,2792,568,15,11,2856,1544,0.8,0.71,0.73,0.62,0
9486,18,15,5160,12216,18,15,12576,6968,18,14,3880,4136,8,4,1800,408,0.91,0.86,0.69,0.58,0
9487,6,1,1736,1288,3,0,1480,1256,5,0,1672,120,11,6,3880,2280,0.73,0.76,0.55,0.67,0
9488,2,0,872,256,15,11,13536,2984,2,0,256,1128,13,8,6712,680,0.59,0.78,0.71,0.64,0
9489,15,10,1736,2984,11,6,5544,1544,2,0,328,840,20,17,12576,6712,0.64,0.69,0.72,0.82,0
9490,20,17,4392,5544,15,9,5160,7480,6,1,2472,744,7,2,5544,1672,0.71,0.84,0.71,0.8,0
9491,8,4,3240,1864,13,7,1128,2792,5,0,504,776,15,11,11832,3752,0.71,0.64,0.69,0.78,0
9492,13,7,1352,840,6,1,4136,808,24,20,11448,15264,8,4,968,3112,0.57,0.75,0.98,0.76,0
9493,15,12,8504,3880,13,8,1352,256,15,10,2600,6968,19,17,16992,9528,0.77,0.53,0.83,0.95,0
9494,3,0,968,1256,19,17,12216,4968,15,10,13536,6200,20,18,6200,8504,0.77,0.78,0.87,0.79,0
9495,8,2,120,1800,5,0,424,744,15,12,2280,4264,22,19,1864,16992,0.71,0.69,0.7,0.95,0
9496,11,6,7480,4968,13,8,2472,3880,10,4,4136,408,5,0,1736,680,0.85,0.7,0.63,0.72,0
9497,3,0,2856,600,19,17,9144,8504,6,1,2088,1800,26,20,2408,19080,0.76,0.86,0.79,0.97,0
9498,5,0,2664,1256,10,4,7480,2280,11,6,6968,2280,8,4,2664,2600,0.82,0.78,0.74,0.74,0
9499,8,2,4584,376,4,0,2984,120,6,1,4136,1480,18,14,7224,744,0.63,0.61,0.78,0.64,0
9500,3,0,872,536,5,0,1672,152,8,2,6200,1672,7,2,104,520,0.67,0.57,0.8,0.57,0
9501,15,11,1992,6712,3,0,1992,176,8,4,4584,120,13,8,4392,3624,0.83,0.62,0.58,0.71,0
9502,5,0,2536,1256,4,0,1288,1384,10,4,3752,208,10,4,2664,3112,0.81,0.76,0.59,0.78,0
9503,18,14,6200,1000,15,10,9144,5160,5,0,2216,16,11,6,7736,4008,0.65,0.81,0.54,0.83,0
9504,5,0,2984,344,15,12,4584,5992,24,20,9528,15264,15,12,2600,5736,0.67,0.81,0.96,0.76,0
9505,15,10,1416,3624,18,15,4968,3752,20,18,10680,3624,4,0,1288,1256,0.67,0.69,0.72,0.77,0
9506,8,4,2792,2344,10,4,776,2152,3,0,208,32,15,11,1416,7992,0.72,0.68,0.48,0.83,0
9507,25,20,4584,3624,4,0,2472,176,11,6,8248,5160,25,20,11448,4392,0.66,0.61,0.84,0.72,0
9508,19,17,1064,8248,20,18,7992,2600,15,9,552,5736,2,0,2088,1096,0.76,0.69,0.73,0.81,0
9509,15,9,7736,1864,18,15,11064,8504,6,1,2600,520,6,1,4264,936,0.67,0.89,0.66,0.75,0
9510,20,18,9144,9912,7,2,584,936,11,6,4968,3752,15,10,552,6712,0.88,0.67,0.79,0.78,0
9511,11,6,7992,4392,3,0,968,288,22,19,4136,8248,3,0,2856,1256,0.84,0.58,0.75,0.82,0
9512,22,19,5992,2536,20,17,7992,10680,5,0,504,392,6,1,1544,328,0.66,0.9,0.62,0.6,0
9513,7,2,4392,1544,15,10,6456,5736,20,18,1992,9528,11,6,8504,3496,0.79,0.83,0.81,0.81,0
9514,2,0,472,968,4,0,2216,1000,2,0,176,1352,25,20,28336,376,0.72,0.74,0.72,0.74,0
9515,6,1,3368,1224,15,9,3496,616,2,0,424,120,8,4,5544,1288,0.74,0.56,0.52,0.7,0
9516,3,0,2856,120,26,20,19080,7992,10,4,6456,2152,15,11,10680,3496,0.62,0.86,0.75,0.77,0
9517,5,0,1736,176,22,19,5160,14688,26,20,1192,7224,13,8,6712,2984,0.57,0.94,0.71,0.71,0
9518,8,2,2664,1480,7,2,3496,1800,13,7,4968,1800,20,18,9144,2984,0.73,0.77,0.67,0.71,0
9519,20,18,3112,3240,2,0,1064,744,15,9,12960,5736,15,9,552,7480,0.65,0.73,0.86,0.81,0
9520,6,1,5160,1736,13,8,6456,5544,26,20,584,17568,19,17,5736,2472,0.83,0.82,0.97,0.67,0
